brand,Date,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_neg_perc,sentiment_pos_perc,polarity
HM,2020-02-17,0.00860257348283161,0.7404854939933958,0.25091715082155774,3.31,96.69,93.38
HM,2020-02-24,0.01877013735661768,0.7453296256590499,0.2358901418912229,7.37,92.63,85.25999999999999
HM,2020-03-02,0.008720477969715257,0.743227794134888,0.2480506332449553,3.4,96.6,93.19999999999999
HM,2020-03-09,0.010711375723585038,0.7426914857190058,0.24659576684376633,4.16,95.84,91.68
HM,2020-03-16,0.009164403311719744,0.7302505337531686,0.26058786923781296,3.4,96.6,93.19999999999999
HM,2020-03-23,0.009117707360361466,0.7290835610340347,0.26179571598195306,3.37,96.63,93.25999999999999
HM,2020-03-30,0.013360017978426255,0.7423844711757283,0.2442630296428379,5.19,94.81,89.62
HM,2020-04-06,0.009408321774058617,0.7264009005924226,0.2641896373287101,3.44,96.56,93.12
HM,2020-04-13,0.005672243009868407,0.7281583650493222,0.26616716230612253,2.09,97.91,95.82
HM,2020-04-20,0.01156763998840048,0.7324769302386583,0.2559510347041715,4.32,95.68,91.36000000000001
HM,2020-04-27,0.006231725355296215,0.7291911767927511,0.26457433166972216,2.3,97.7,95.4
HM,2020-05-04,0.01528942753385982,0.7372138384569986,0.24749147248513045,5.82,94.18,88.36000000000001
HM,2020-05-11,0.008362099257674479,0.7316556396923417,0.259980365999361,3.12,96.88,93.75999999999999
HM,2020-05-18,0.01048314512511835,0.7336037096099498,0.2559124948752302,3.94,96.06,92.12
HM,2020-05-25,0.008806802931624618,0.7391583560592908,0.25202976980806585,3.38,96.62,93.24000000000001
HM,2020-06-01,0.009719131192762968,0.7317538374706153,0.2585230397399831,3.62,96.38,92.75999999999999
HM,2020-06-08,0.011778507264536922,0.7375858755255026,0.2506423073447494,4.49,95.51,91.02000000000001
HM,2020-06-15,0.01194262164014164,0.7321857991711137,0.2558723654567402,4.46,95.54,91.08000000000001
HM,2020-06-22,0.018913368589306458,0.7363159010933312,0.24477068275513192,7.17,92.83,85.66
HM,2020-06-29,0.01607807057720999,0.768277995723136,0.21564088520882585,6.94,93.06,86.12
HM,2020-07-06,0.011635560991018493,0.73665574993048,0.251703830971506,4.42,95.58,91.16
HM,2020-07-13,0.005538726104599801,0.7378155716827558,0.25664918936425796,2.11,97.89,95.78
HM,2020-07-20,0.007640126862206148,0.732062242383974,0.2602914943291635,2.85,97.15,94.30000000000001
HM,2020-07-27,0.008277310927972696,0.7350840166713309,0.25664073814862426,3.12,96.88,93.75999999999999
HM,2020-08-03,0.012718843343193951,0.7339026539227128,0.25338128084902095,4.78,95.22,90.44
HM,2020-08-10,0.006561989358760652,0.727479599101365,0.26595248481573647,2.41,97.59,95.18
HM,2020-08-17,0.010019485208132216,0.7325123974777191,0.25746580580038675,3.75,96.25,92.5
HM,2020-08-24,0.010552657237731435,0.7356752885387088,0.2537637231449162,3.99,96.01,92.02000000000001
HM,2020-08-31,0.006541508529892206,0.7425147228279257,0.2509395553439596,2.54,97.46,94.91999999999999
HM,2020-09-07,0.00807029751863582,0.7357620622477111,0.2561731099303261,3.05,96.95,93.9
HM,2020-09-14,0.010772442919749612,0.745429862531417,0.24379609911762465,4.23,95.77,91.53999999999999
HM,2020-09-21,0.00809757132457693,0.7345168859401819,0.2573874392970619,3.05,96.95,93.9
HM,2020-09-28,0.008093744099230823,0.7365551097273064,0.2553552740064141,3.07,96.93,93.86000000000001
HM,2020-10-05,0.011416922764430933,0.7399908801974812,0.24858491970549132,4.39,95.61,91.22
HM,2020-10-12,0.008633830377883357,0.7453893845973659,0.24598027610437817,3.39,96.61,93.22
HM,2020-10-19,0.008220405355753108,0.7433005895623469,0.24847916265007372,3.2,96.8,93.6
HM,2020-10-26,0.009579386028973205,0.7248080078708518,0.265611974960372,3.48,96.52,93.03999999999999
Nike,2019-07-01,0.05397462846084703,0.8229309953644086,0.12309653557727264,30.48,69.52,39.03999999999999
Nike,2019-07-08,0.024508059368001628,0.8187528682364084,0.15673916067012783,13.52,86.48,72.96000000000001
Nike,2019-07-15,0.019822193064358364,0.8265449471574267,0.15363818971319168,11.43,88.57,77.13999999999999
Nike,2019-07-22,0.019785949724402247,0.8328072969223267,0.1474062178446875,11.83,88.17,76.34
Nike,2019-07-29,0.01577445091608127,0.8171450435339923,0.1670775457445515,8.63,91.37,82.74000000000001
Nike,2019-08-05,0.016769855698799296,0.8230365690242353,0.1601921221108909,9.48,90.52,81.03999999999999
Nike,2019-08-12,0.015674178453309474,0.8236385670318084,0.16068560798929357,8.89,91.11,82.22
Nike,2019-08-19,0.016210804848080466,0.8278463087019554,0.15594572954405458,9.42,90.58,81.16
Nike,2019-08-26,0.01971035177083971,0.8374820396639893,0.1428060544371464,12.13,87.87,75.74000000000001
Nike,2019-09-02,0.01592330469767916,0.8259154506771582,0.15816141012810947,9.15,90.85,81.69999999999999
